379921074747387|01|2035|2902
379921074790130|03|2024|5032
379921074750928|07|2032|4333
379921074709338|12|2032|2059
379921074708512|05|2027|6880
379921074761628|04|2026|2195
379921074744335|03|2030|6098
379921074779885|07|2035|1136
379921074769209|03|2028|7974
379921074704131|11|2035|8704
379921074721838|01|2026|2840
379921074735671|05|2024|9185
379921074798141|06|2033|1134
379921074758764|05|2029|1185
379921074773276|10|2029|7461
379921074759267|05|2027|3813
379921074745498|06|2033|1512
379921074784141|04|2024|5763
379921074717695|05|2024|7539
379921074737651|09|2035|4215
379921074786112|04|2031|1260
379921074711169|04|2031|7738
379921074714239|02|2026|4689
379921074774670|05|2031|9462
379921074713397|02|2024|4306
379921074719774|04|2030|3081
379921074751629|06|2026|8143
379921074769431|02|2028|3317
379921074737131|12|2034|7736
379921074797788|02|2024|8550
379921074700238|06|2026|5847
379921074781402|04|2031|6459
379921074708843|10|2031|6696
379921074793795|01|2032|9532
379921074746173|02|2024|8476
379921074746470|04|2028|7332
379921074772286|01|2031|4230
379921074726159|12|2031|9117
379921074779364|06|2035|3164
379921074762204|07|2025|8460
379921074721150|10|2027|3550
379921074701046|09|2035|6546
379921074712324|06|2024|6628
379921074730771|04|2033|8489
379921074737503|12|2031|4468
379921074747783|11|2033|7961
379921074704958|12|2028|2390
379921074785213|06|2035|7544
379921074768268|09|2029|9970
379921074701921|02|2026|8919
379921074792789|12|2025|6786
379921074749318|06|2030|8376
379921074765637|11|2026|6556
379921074794777|08|2027|7054
379921074712761|02|2034|3945
379921074773433|12|2029|1540
379921074764887|12|2033|4161
379921074753013|11|2029|2610
379921074737289|02|2031|4138
379921074736885|04|2028|1611
379921074705617|08|2024|9927
379921074720954|11|2026|1537
379921074714841|10|2034|1936
379921074750175|09|2028|1101
379921074705419|08|2024|7540
379921074729682|04|2028|7600
379921074716325|05|2026|9596
379921074721879|01|2027|9368
379921074758707|08|2031|9845
379921074765314|03|2031|3262
379921074760349|09|2034|6619
379921074711276|10|2032|5963
379921074744632|04|2024|9879
379921074755273|02|2025|6538
379921074760075|03|2030|5038
379921074789041|06|2024|2882
379921074710351|05|2028|2311
379921074765322|03|2033|1866
379921074757972|05|2033|6549
379921074720673|07|2035|9656
379921074741026|04|2025|6725
379921074740697|05|2027|3635
379921074772666|07|2035|5620
379921074776543|04|2031|8896
379921074748427|04|2025|5024
379921074700139|11|2027|5165
379921074716978|04|2024|8192
379921074718537|09|2026|7842
379921074716069|03|2029|4089
379921074780370|04|2026|3438
379921074753898|10|2025|3827
379921074723107|11|2034|3003
379921074794850|02|2024|2928
379921074764986|06|2024|1535
379921074760547|08|2024|5382
379921074731597|11|2028|5470
379921074749474|09|2025|2899
379921074740044|09|2027|4554
379921074738915|12|2031|7292
379921074772716|05|2028|9976
379921074796442|08|2029|2601
379921074779612|04|2026|4316
379921074794868|03|2027|2842
379921074712399|07|2027|1836
379921074767344|11|2030|8220
379921074708660|04|2034|9052
379921074759408|07|2029|8096
379921074744921|11|2029|4303
379921074760075|07|2027|6161
379921074762006|03|2027|3736
379921074711789|02|2034|2274
379921074730169|04|2026|6791
379921074744798|09|2025|8928
379921074755489|12|2024|5734
379921074797853|01|2025|9131
379921074707407|03|2032|8174
379921074708710|12|2034|6111
379921074704552|03|2033|8735
379921074790718|01|2024|7200
379921074780552|06|2026|9333
379921074727959|04|2025|4082
379921074786799|04|2025|5288
379921074757873|02|2027|9961
379921074702069|02|2035|6226
379921074794819|05|2028|3377
379921074766924|06|2029|2794
379921074797853|12|2025|6610
379921074792003|02|2028|5931
379921074761636|11|2027|9286
379921074717810|03|2029|1173
379921074746348|09|2028|8716
379921074799305|07|2029|3606
379921074751736|12|2025|2061
379921074757972|08|2027|4450
379921074746181|03|2027|3526
379921074796186|09|2026|7321
379921074718826|01|2028|2034
379921074726969|07|2035|7716
379921074720350|05|2034|1388
379921074736778|12|2032|3737
379921074770579|12|2030|2801
379921074753963|05|2025|5924
379921074733338|08|2028|9181
379921074765694|10|2029|6371
379921074729831|11|2034|4234
379921074714114|06|2027|2255
379921074778952|05|2026|9974
379921074796657|09|2026|5123
379921074770488|10|2027|4286
379921074792037|05|2031|1662
379921074776808|04|2026|2070
379921074797556|06|2030|8567
379921074759994|07|2034|1486
379921074782095|05|2026|7465
379921074705161|07|2032|5877
379921074764689|12|2034|2451
379921074743576|07|2032|5163
379921074708751|12|2026|1949
379921074733213|12|2034|8509
379921074793761|06|2028|7028
379921074733940|04|2032|1818
379921074752353|10|2024|4059
379921074703919|04|2034|5402
379921074768318|12|2032|8057
379921074708397|08|2024|3563
379921074781162|01|2032|8873
379921074736513|02|2027|9570
379921074717729|04|2028|3328
379921074760349|04|2027|8669
379921074725821|04|2034|7949
379921074753088|04|2027|9034
379921074750449|06|2025|5282
379921074709429|11|2028|9118
379921074727678|01|2035|5808
379921074713603|04|2030|9102
379921074767641|03|2029|4185
379921074717646|09|2029|9808
379921074760471|10|2035|7393
379921074768763|03|2032|2808
379921074704347|12|2029|6516
379921074726423|07|2033|4977
379921074727934|03|2029|6805
379921074725227|02|2034|1784
379921074788761|05|2035|1854
379921074702689|10|2033|4203
379921074767088|04|2027|3400
379921074736273|04|2027|3611
379921074742552|07|2024|8418
379921074782053|01|2024|3213
379921074751454|06|2025|4110
379921074705831|11|2026|4398
379921074737321|05|2028|7120
379921074745498|09|2034|9652
379921074734310|08|2033|4148
379921074756537|09|2028|7816
379921074787557|08|2026|8671
379921074770843|01|2034|7191
379921074786690|11|2034|2053
379921074747825|10|2026|3714
379921074780230|10|2029|6236
379921074707084|09|2033|9080
379921074729799|06|2035|7504
379921074749201|01|2028|2701
379921074722737|04|2029|9314
379921074734849|04|2033|6781
379921074799115|08|2024|8711
379921074755216|11|2029|9325
379921074705302|07|2024|6450
379921074786823|03|2024|9018
379921074749821|07|2024|8728
379921074704198|10|2027|4019
379921074775859|12|2032|4156
379921074737917|02|2032|2272
379921074788654|01|2027|3285
379921074713843|01|2032|4249
379921074792144|10|2031|7813
379921074729427|01|2030|3295
379921074746462|09|2027|5803
379921074732256|04|2027|6858
379921074798653|09|2035|7479
379921074747916|08|2030|7044
379921074758848|07|2030|1168
379921074761446|04|2025|1228
379921074766833|12|2032|8977
379921074770496|09|2030|7334
379921074780396|02|2025|1712
379921074710666|06|2034|8385
379921074785155|10|2032|4097
379921074740911|03|2028|1870
379921074752551|08|2034|9880
379921074757832|09|2033|1092
379921074747437|05|2026|1074
379921074726878|03|2030|2240
379921074742586|07|2030|8616
379921074786815|01|2028|3814
379921074710195|12|2026|2857
379921074796236|02|2024|8065
379921074750753|09|2026|6656
379921074708199|02|2033|1156
379921074779521|08|2035|8090
379921074712027|12|2032|8829
379921074771288|02|2034|2042
379921074741836|01|2024|3313
379921074743477|11|2027|3110
379921074771353|04|2025|9753
379921074776196|09|2032|4143
379921074758665|10|2035|6859
379921074779430|09|2024|3850
379921074729856|01|2034|8954
379921074721044|10|2035|1891
379921074790437|07|2032|8530
379921074781584|05|2028|4052
379921074712555|08|2025|2930
379921074723594|10|2027|4556
379921074709908|07|2032|8962
379921074748708|02|2034|3826
379921074754250|04|2033|2422
379921074749342|06|2033|6914
379921074781576|02|2026|6960
379921074736679|07|2031|5080
379921074735309|02|2034|3008
379921074784414|01|2031|8783
379921074790940|02|2035|8709
379921074727819|12|2026|2271
379921074710237|02|2029|2112
379921074720970|01|2025|4241
379921074751215|06|2031|7556
379921074771957|03|2035|3173
379921074794686|09|2026|1776
379921074796038|07|2028|5589
379921074760901|03|2024|4998
379921074762188|09|2026|8261
379921074784018|05|2027|5902
379921074749110|03|2034|4102
379921074768383|02|2028|7536
379921074728056|02|2028|2202
379921074716747|02|2032|6287
379921074767252|07|2034|9222
379921074796558|09|2035|2173
379921074755760|12|2030|7164
379921074756511|10|2024|8306
379921074765470|08|2027|3443
379921074748963|04|2026|1812
379921074756974|12|2033|8686
379921074781162|11|2031|6621
379921074764572|11|2029|4397
379921074748435|01|2027|1319
379921074753682|07|2035|6887
379921074780271|11|2024|7303
379921074701996|03|2025|5617
379921074761297|03|2035|8834
379921074790908|08|2031|9074
379921074760257|07|2033|3710
379921074766510|09|2025|9562
379921074766445|10|2032|4875
379921074766791|03|2028|6248
379921074780404|11|2030|5228
379921074789835|12|2031|6634
379921074789017|06|2024|8112
379921074712837|07|2029|2423
379921074786880|02|2026|2873
379921074751520|02|2033|8808
379921074768920|01|2029|1144
379921074787490|06|2029|5556
379921074768417|06|2025|8674
379921074703927|03|2028|1526
379921074751538|10|2033|8596
379921074798067|03|2025|8939
379921074778986|02|2031|7329
379921074798000|10|2028|3130
379921074785932|02|2027|6461
379921074716655|03|2031|5631
379921074703760|01|2030|5291
379921074722752|11|2027|9649
379921074746181|08|2031|2837
379921074749110|10|2029|1299
379921074738618|10|2026|2812
379921074761966|03|2027|8193
379921074704438|08|2025|9637
379921074760612|08|2026|8144
379921074732728|05|2030|1627
379921074742107|04|2024|4570
379921074724170|02|2030|1881
379921074771593|04|2025|8367
379921074710385|02|2028|6847
379921074748427|06|2029|3936
379921074764184|08|2031|7290
379921074746967|10|2024|6540
379921074742388|10|2027|2479
379921074764069|12|2026|7772
379921074764341|09|2031|8659
379921074741570|04|2030|7537
379921074736125|07|2030|9290
379921074780826|01|2027|2185
379921074796996|01|2026|6081
379921074764721|02|2030|6998
379921074792896|09|2025|4256
379921074787656|12|2026|7572
379921074715285|12|2027|6974
379921074730789|03|2032|2440
379921074781402|02|2024|4486
379921074788514|04|2024|6774
379921074758939|02|2033|1525
379921074720285|12|2033|1696
379921074742388|06|2032|4824
379921074799628|07|2030|9026
379921074721317|09|2024|1121
379921074712415|04|2028|2536
379921074702911|03|2029|6702
379921074715194|03|2030|2494
379921074711185|09|2032|6373
379921074741323|01|2033|9044
379921074791195|06|2032|1761
379921074767955|02|2034|5339
379921074710229|08|2028|8319
379921074784778|03|2026|2803
379921074746801|09|2029|7742
379921074723206|12|2032|2430
379921074791559|12|2033|5591
379921074723677|01|2033|7533
379921074798752|05|2031|9460
379921074715129|11|2026|9249
379921074762360|11|2031|9029
379921074796152|11|2029|8485
379921074770959|10|2034|1200
379921074796152|01|2028|2323
379921074748971|12|2031|1741
379921074707621|06|2025|8922
379921074728510|12|2029|1812
379921074770850|07|2024|9142
379921074716580|07|2035|9742
379921074781105|11|2024|1959
379921074769647|02|2035|2806
379921074781519|03|2028|7859
379921074760141|12|2035|5280
379921074779869|02|2025|5259
379921074779869|09|2024|8334
379921074719113|10|2026|5497
379921074787532|04|2031|6507
379921074783218|12|2034|1484
379921074751074|12|2030|1527
379921074703752|02|2025|3244
379921074799933|04|2034|9870
379921074756230|01|2028|3730
379921074749920|03|2027|8930
379921074771379|11|2024|9944
379921074756693|01|2028|7536
379921074787227|07|2032|1837
379921074744061|07|2025|3179
379921074789264|05|2034|6244
379921074770520|09|2035|4682
379921074793613|10|2027|4311
379921074721663|02|2024|9060
379921074714429|08|2033|2580
379921074784760|09|2025|9882
379921074759531|03|2025|3266
379921074705484|11|2029|2193
379921074760083|10|2024|2312
379921074722927|01|2034|9391
379921074707365|02|2024|6932
379921074789660|08|2034|5657
379921074734252|06|2031|9315
379921074793290|05|2032|5408
379921074745746|01|2026|4338
379921074728361|10|2035|2974
379921074748187|12|2033|9624
379921074737867|09|2025|4052
379921074712357|10|2025|9847
379921074719980|09|2026|5994
379921074702275|02|2024|3925
379921074746439|04|2035|5835
379921074733973|12|2032|3410
379921074755885|07|2030|6412
379921074771452|09|2024|9252
379921074738006|03|2031|2814
379921074711755|08|2024|4220
379921074731969|03|2030|2350
379921074735515|03|2025|7306
379921074757428|03|2028|1803
379921074700303|05|2033|5026
379921074783614|01|2028|3689
379921074743899|07|2035|6152
379921074755562|08|2035|7520
379921074766882|05|2028|4267
379921074729666|07|2035|6679
379921074713991|02|2025|4802
379921074774365|05|2033|8861
379921074793860|10|2026|7321
379921074740036|01|2029|7776
379921074767831|07|2026|8376
379921074792847|05|2026|7234
379921074776550|08|2028|6289
379921074795626|02|2027|5209
379921074771346|02|2027|1074
379921074774670|03|2031|9731
379921074710138|07|2024|4338
379921074777194|06|2029|7594
379921074739368|09|2032|9727
379921074709361|08|2025|2875
379921074770900|02|2025|3351
379921074740093|01|2032|5651
379921074742636|04|2024|5201
379921074724931|05|2034|6563
379921074744228|11|2034|3574
379921074797317|09|2028|6792
379921074767740|05|2034|2292
379921074735622|03|2027|4363
379921074759549|12|2027|2662
379921074740531|02|2030|2217
379921074760158|07|2029|4092
379921074739301|05|2026|7278
379921074739160|10|2030|6414
379921074748526|01|2027|4319
379921074717430|09|2031|2484
379921074729971|07|2027|8696
379921074735291|05|2031|3362
379921074771502|09|2031|1788
379921074799123|11|2031|6234
379921074727884|07|2035|4706
379921074722109|03|2030|8449
379921074751728|10|2028|8594
379921074767062|10|2026|7861
379921074749060|06|2025|7556
379921074712167|09|2032|5075
379921074748328|11|2025|8862
379921074760513|01|2031|5942
379921074745035|03|2025|8781
379921074762741|08|2030|3751
379921074748682|11|2034|3860
379921074764846|02|2029|8374
379921074742792|12|2026|2821
379921074752155|03|2031|6386
379921074725482|02|2031|3600
379921074766650|04|2029|6968
379921074738683|11|2026|4288
379921074743865|12|2029|8935
379921074747890|03|2034|1526
379921074705781|04|2035|9986
379921074700188|09|2027|3662
379921074764879|10|2029|7276
379921074770140|09|2031|3381
379921074736091|04|2028|1075
379921074719691|05|2033|1114
379921074788472|03|2033|6438
379921074774050|04|2033|9003
379921074731480|06|2030|8015
379921074701301|10|2024|8574
379921074762196|03|2031|5107
379921074796723|08|2034|2864
379921074781832|05|2029|1217
379921074765645|04|2030|1277
379921074726662|03|2029|4166
379921074729914|05|2028|1939
379921074788589|09|2035|8164
379921074763608|08|2026|1867
379921074792805|01|2035|8071
379921074738485|05|2035|8425
379921074763673|06|2033|9149
379921074703729|10|2031|3486
379921074732512|08|2026|7509
379921074727488|09|2028|9038
379921074727819|07|2032|5637
379921074738949|07|2032|5027
379921074775479|08|2030|9876
379921074754094|09|2030|3598
379921074791807|07|2034|7806
379921074716473|10|2034|4251
379921074727165|05|2028|8269
379921074745589|12|2031|3681
379921074760620|05|2029|5535
379921074706508|12|2029|2459
379921074719238|03|2028|1276
379921074724113|02|2030|9430
379921074765561|05|2031|1227
379921074743881|06|2024|7699
379921074722075|01|2031|2535
379921074759648|01|2032|4893
379921074795287|01|2033|7215
379921074740317|01|2032|8923
379921074758228|02|2034|2195
379921074734542|05|2026|9748
379921074717158|12|2025|6736
379921074730383|09|2030|1671
379921074742453|02|2029|6187
379921074787045|01|2032|6782
379921074733494|08|2024|6508
379921074761180|04|2033|6316
379921074789348|07|2026|6804
379921074789355|09|2030|8981
379921074795857|11|2026|2024
379921074794157|10|2026|3790
379921074746801|11|2035|6116
379921074708447|12|2029|7108
379921074753070|08|2032|1227
379921074767211|02|2026|9773
379921074726415|06|2033|1704
379921074786138|12|2029|3477
379921074715558|04|2035|1323
379921074780677|06|2031|3117
379921074709817|04|2024|1338
379921074797515|02|2034|2056
379921074738980|09|2029|8080
379921074763491|06|2030|5650
379921074745274|08|2026|4843
379921074779760|03|2027|1757
379921074756040|11|2025|6956
379921074714155|07|2030|3635
379921074788563|06|2024|2247
379921074794306|09|2026|8018
379921074766312|02|2035|7910
379921074747445|11|2034|7035
379921074770009|02|2031|7671
379921074780750|10|2028|4759
379921074743089|12|2026|9339
379921074728155|04|2030|2369
379921074743659|01|2034|8170
379921074795816|06|2034|7746
379921074719709|12|2032|8552
379921074774779|03|2026|6454
379921074791641|06|2032|3759
379921074777681|03|2032|4483
379921074770876|01|2034|3078
379921074728080|11|2035|1161
379921074731290|12|2025|7696
379921074777749|06|2026|8257
379921074749243|10|2032|5971
379921074768649|07|2035|1717
379921074723693|04|2028|6633
379921074798646|11|2034|6776
379921074711169|11|2032|4263
379921074789595|03|2027|6952
379921074771049|09|2029|1318
379921074710450|09|2032|6735
379921074739566|09|2033|5174
379921074708223|10|2032|2627
379921074721143|02|2029|3307
379921074787136|01|2028|1211
379921074794017|12|2026|5338
379921074759440|08|2032|6070
379921074769084|05|2025|8230
379921074722158|10|2029|5934
379921074750167|03|2031|6622
379921074765363|08|2025|9082
379921074776873|08|2031|1639
379921074700535|12|2025|7362
379921074769811|04|2028|4466
379921074738493|07|2029|3901
379921074773375|08|2035|2633
379921074764200|01|2028|1913
379921074749730|08|2034|4966
379921074718073|04|2029|4139
379921074786427|02|2031|2749
379921074738782|10|2024|7262
379921074725540|04|2034|5084
379921074787623|07|2029|5063
379921074740127|02|2032|1274
379921074716796|11|2027|9243
379921074799032|10|2029|4309
379921074754599|02|2032|9213
379921074701525|12|2028|5693
379921074700881|02|2033|5131
379921074734054|02|2032|1703
379921074780198|03|2024|9130
379921074762626|01|2025|1158
379921074735929|06|2031|3216
379921074713785|08|2025|6807
379921074780297|05|2032|5084
379921074795501|07|2025|3974
379921074713934|08|2027|5776
379921074770645|01|2033|7448
379921074796889|06|2025|5333
379921074784885|03|2031|5158
379921074793498|02|2035|7422
379921074742735|04|2031|4046
379921074764325|05|2029|1037
379921074799628|02|2034|7799
379921074748831|10|2026|1395
379921074755190|07|2025|1601
379921074741166|07|2030|3569
379921074705716|05|2027|2994
379921074710914|05|2025|1000
379921074723115|07|2034|5626
379921074784430|04|2029|1082
379921074737040|06|2028|6751
379921074703505|06|2032|6197
379921074708363|10|2033|4706
379921074794868|05|2027|3469
379921074779646|12|2033|5893
379921074758830|03|2034|8238
379921074703208|02|2032|8301
379921074771205|02|2033|4214
379921074755513|04|2029|4847
379921074714353|03|2034|4528
379921074784935|01|2033|6331
379921074718859|07|2034|2727
379921074703778|06|2030|8994
379921074758061|02|2031|8914
379921074785429|12|2026|8562
379921074795691|12|2024|1772
379921074785692|01|2029|3336
379921074756057|09|2028|6739
379921074729963|06|2028|9886
379921074759820|04|2024|5415
379921074753161|12|2028|4463
379921074764093|07|2035|6704
379921074782871|05|2027|5960
379921074794793|02|2029|1356
379921074700998|05|2034|6164
379921074738915|02|2029|1770
379921074785221|09|2027|8707
379921074715350|01|2026|7197
379921074731613|08|2027|9124
379921074716754|05|2033|8714
379921074740499|03|2030|7926
379921074704776|06|2034|5572
379921074794660|06|2025|5389
379921074709080|04|2024|3773
379921074784471|11|2026|7230
379921074764176|04|2033|5067
379921074735887|06|2031|4147
379921074794967|01|2028|1434
379921074767153|09|2033|5847
379921074775743|05|2032|4727
379921074793845|04|2027|8209
379921074753229|06|2035|9968
379921074779794|08|2024|8719
379921074755125|07|2029|4695
379921074715533|12|2031|9020
379921074705930|03|2028|8899
379921074716010|03|2025|7540
379921074773383|12|2024|5306
379921074763202|03|2034|5923
379921074796244|02|2030|2214
379921074750290|07|2035|6228
379921074765181|01|2026|8990
379921074707662|11|2028|6463
379921074703307|09|2025|8681
379921074789561|08|2032|8676
379921074775958|11|2034|7288
379921074790924|07|2035|3213
379921074789991|04|2034|6838
379921074734153|06|2034|4629
379921074763996|02|2032|5538
379921074721085|04|2024|2099
379921074730979|08|2033|1486
379921074714783|12|2034|8244
379921074703489|11|2035|1510
379921074774639|02|2035|3005
379921074781345|10|2035|9527
379921074738550|02|2027|1789
379921074719642|12|2030|6900
379921074753575|08|2027|1400
379921074729906|07|2026|3164
379921074726464|04|2035|8343
379921074702796|05|2031|9718
379921074709734|04|2027|4710
379921074785486|04|2024|7429
379921074774415|12|2027|2989
379921074708645|03|2033|2024
379921074765603|02|2024|8674
379921074782483|05|2030|2705
379921074774340|07|2030|6855
379921074786179|10|2030|7493
379921074747551|06|2031|2079
379921074750175|01|2034|4346
379921074722034|10|2035|1313
379921074724931|03|2033|5520
379921074762204|06|2033|7490
379921074742370|05|2032|1208
379921074760711|12|2024|6371
379921074730300|09|2027|1289
379921074753948|01|2026|1478
379921074700592|12|2031|9853
379921074701103|06|2025|3718
379921074706839|05|2029|7286
379921074726480|01|2029|2285
379921074720004|10|2026|7389
379921074750191|12|2035|9328
379921074714841|01|2027|9597
379921074720608|04|2030|1796
379921074794041|09|2028|5975
379921074718560|11|2035|3790
379921074742602|09|2027|7713
379921074769852|11|2030|9273
379921074745621|08|2032|2897
379921074788969|06|2025|6756
379921074744764|03|2032|7477
379921074704420|07|2024|7706
379921074722547|11|2029|8164
379921074754623|02|2034|3794
379921074732595|08|2035|3842
379921074731951|09|2027|1637
379921074719527|11|2031|8537
379921074725086|11|2026|4912
379921074726399|03|2035|5846
379921074756990|05|2025|8319
379921074708983|04|2024|3872
379921074751686|02|2025|4097
379921074728023|04|2025|6746
379921074777178|06|2027|2640
379921074757733|01|2035|4254
379921074781683|06|2030|4500
379921074766429|07|2035|4477
379921074757543|09|2034|4469
379921074732264|10|2028|9950
379921074756305|08|2035|2552
379921074746744|02|2024|8966
379921074791732|12|2033|1263
379921074754821|10|2027|9496
379921074710732|05|2031|7605
379921074780081|06|2031|3215
379921074718248|03|2024|8131
379921074730391|12|2035|9314
379921074727223|11|2029|8259
379921074724642|08|2030|2886
379921074722257|10|2032|7720
379921074795543|12|2031|7046
379921074780396|02|2027|6877
379921074790080|11|2035|8819
379921074749623|03|2032|3353
379921074760406|05|2024|1529
379921074791310|09|2027|2132
379921074712084|06|2030|5371
379921074719915|02|2026|8458
379921074725581|02|2032|8003
379921074789207|04|2034|4548
379921074798620|09|2032|5417
379921074755950|12|2030|6534
379921074726688|10|2026|6309
379921074701814|02|2024|5915
379921074771809|03|2035|7624
379921074728676|11|2032|4394
379921074706631|08|2028|7546
379921074792151|11|2032|4700
379921074717380|08|2031|3321
379921074783168|07|2028|2015
379921074748633|09|2025|9072
379921074777954|12|2025|1072
379921074774142|11|2029|9714
379921074771312|02|2025|5805
379921074764291|12|2035|9019
379921074774761|11|2025|7471
379921074787060|05|2030|5055
379921074717950|02|2031|9504
379921074705211|09|2024|1406
379921074761875|02|2031|2194
379921074723578|10|2031|3135
379921074791393|07|2025|6261
379921074755281|06|2032|4944
379921074734799|02|2034|2487
379921074737255|06|2026|8225
379921074785403|04|2035|8608
379921074715053|02|2024|6286
379921074778994|03|2026|6873
379921074793175|11|2031|1534
379921074781832|12|2035|2428
379921074792706|11|2028|2381
379921074708959|09|2032|7753
379921074749417|06|2026|5989
379921074761248|02|2027|6763
379921074751280|11|2030|1408
379921074744418|03|2032|1158
379921074720731|09|2031|6282
379921074771817|08|2035|5052
379921074703265|10|2033|6128
379921074728684|07|2025|2336
379921074731381|10|2032|9651
379921074741729|08|2035|5231
379921074719576|06|2024|7239
379921074770579|09|2030|9572
379921074773524|05|2033|9466
379921074787672|12|2032|2140
379921074713033|06|2035|6923
379921074723172|04|2027|4671
379921074759705|02|2029|3491
379921074712316|09|2033|8703
379921074779729|01|2025|1710
379921074725003|06|2030|8709
379921074756289|09|2034|2726
379921074704222|03|2024|7351
379921074751579|02|2035|4317
379921074724535|11|2035|9322
379921074737651|09|2034|1903
379921074735291|07|2031|5595
379921074747247|05|2028|6479
379921074759630|05|2025|8028
379921074715947|04|2033|3545
379921074763855|10|2030|3580
379921074730797|08|2026|3635
379921074760521|02|2029|8410
379921074728155|01|2025|7225
379921074742560|11|2031|8899
379921074716887|07|2030|4349
379921074748096|04|2030|5157
379921074759150|06|2029|8944
379921074762386|08|2027|2890
379921074749946|05|2035|1850
379921074776626|03|2035|5296
379921074749185|10|2035|4186
379921074703554|11|2035|8502
379921074786237|08|2025|5004
379921074750563|04|2028|7396
379921074739301|01|2028|6304
379921074771221|09|2028|9802
379921074787565|12|2027|4864
379921074786567|03|2030|7072
379921074747718|09|2031|6660
379921074776444|03|2025|9126
379921074703232|08|2033|1123
379921074743303|04|2032|8390
379921074702127|07|2029|2779
379921074732447|05|2032|1450
379921074745043|03|2027|4516
379921074701558|08|2026|2822
379921074762378|09|2030|6859
379921074769498|04|2028|5920
379921074757311|07|2033|1399
379921074708819|10|2034|1444
379921074718412|11|2033|7069
379921074714759|08|2029|5624
379921074785965|06|2031|2486
379921074713496|09|2031|8888
379921074742628|07|2024|9541
379921074762386|09|2032|7905
379921074752197|02|2033|1342
379921074725961|10|2032|3620
379921074763095|07|2027|1203
379921074725482|09|2029|6233
379921074735424|03|2035|1863
379921074763772|10|2032|5207
379921074734633|07|2030|1040
379921074763574|03|2025|2022
379921074736943|06|2027|2540
379921074732884|09|2026|9147
379921074767963|07|2031|4158
379921074710054|12|2030|8131
379921074787573|10|2035|5228
379921074757790|01|2026|9811
379921074703802|01|2035|2170
379921074712340|02|2026|5277
379921074745399|09|2030|3950
379921074724220|10|2026|6878
379921074775693|01|2033|7424
379921074742339|07|2030|2389
379921074730094|08|2028|5335
379921074703240|03|2034|7745
379921074742818|04|2032|7328
379921074737800|05|2032|5226
379921074716465|08|2029|6328
379921074749557|02|2028|6309
379921074797861|07|2032|4860
379921074706722|05|2024|9138
379921074798893|01|2035|9436
379921074702630|04|2035|1347
379921074714965|09|2027|1927
379921074787235|07|2034|9879
379921074734500|03|2026|1513
379921074707001|07|2031|1423
379921074704842|09|2032|8442
379921074754656|06|2034|7652
379921074710765|09|2028|1845
379921074741265|11|2033|8118
379921074786369|09|2031|4509
379921074768029|02|2033|8614
379921074763285|03|2035|7822
379921074765520|05|2032|9479
379921074739822|04|2033|2147
379921074797911|11|2026|8658
379921074730136|05|2029|3555
379921074755471|08|2026|8161
379921074728155|09|2027|6921
379921074788282|12|2026|8965
379921074796111|01|2026|3705
379921074727538|06|2031|3793
379921074778291|01|2030|6162
379921074712431|09|2029|6668
379921074792292|06|2032|3838
379921074745258|12|2033|7834
379921074746330|02|2028|5742
379921074702291|03|2035|2305
